,Date,Open,High,Low,Close,Adj Close,Volume,gainORloss
0,2017-05-10,235.11999500000002,235.49000499999997,228.440002,229.72000099999997,219.252579,5697900,0.0
1,2017-05-11,230.770004,234.11999500000002,230.63000499999998,231.00999500000003,220.48379500000001,3007400,1.9944158520067496
2,2017-05-12,231.080002,232.289993,229.05000299999998,230.88000499999998,220.35972599999997,2447400,2.000563019738327
3,2017-05-15,230.13000499999998,231.17999300000002,227.50999500000003,228.22000099999997,217.82095299999997,3133700,2.0116554376844475
4,2017-05-16,229.729996,229.729996,223.710007,224.55000299999998,214.97752400000002,4725600,2.016343789583472
5,2017-05-17,224.55000299999998,224.55000299999998,220.25,220.330002,210.937439,4874500,2.019153092913783
6,2017-05-18,220.61999500000002,221.559998,218.600006,218.729996,209.40563999999998,3718900,2.007314982074978
7,2017-05-19,219.42999300000002,221.55000299999998,219.0,219.13000499999998,209.788589,2957200,1.9981745585229191
8,2017-05-22,218.97000099999997,221.30000299999998,218.729996,219.520004,210.16195699999997,1770200,1.9982234010892235
9,2017-05-23,219.75999500000003,221.649994,219.210007,220.66000400000001,211.253357,1667200,1.9948336808695064
10,2017-05-24,221.36999500000002,225.350006,221.25999500000003,224.16000400000001,214.60418700000002,2791900,1.9843861530266569
11,2017-05-25,224.330002,226.07000699999998,224.100006,224.36000099999998,214.79563900000002,1421300,1.9991085888789955
12,2017-05-26,224.41000400000001,225.13999900000002,222.94999700000002,223.11999500000002,213.608475,1697700,2.0055575745239684
13,2017-05-30,222.80000299999998,225.08999599999999,222.11000099999998,222.11000099999998,212.64154100000002,2944600,2.0045472693505597
14,2017-05-31,222.669998,224.710007,221.899994,223.75,214.21160899999998,4074700,1.9926703955307263
15,2017-06-01,224.419998,227.38999900000002,223.63999900000002,227.38999900000002,217.69645699999998,2413200,1.983992264321176
16,2017-06-02,227.69999700000002,228.92999300000002,227.039993,228.16000400000001,218.43364,1765000,1.9966251534602886
17,2017-06-05,229.309998,229.66000400000001,227.02999900000003,228.17999300000002,218.45277400000003,1549600,1.9999123981040703
18,2017-06-06,227.27999900000003,228.57000699999998,227.27999900000003,228.309998,218.57725499999998,1917700,1.9994305768422809
19,2017-06-07,228.850006,228.919998,227.559998,228.190002,218.462357,1470400,2.0005258600243145
20,2017-06-08,228.190002,229.88999900000002,228.0,229.41000400000001,219.630356,1694500,1.9946820017491478
21,2017-06-09,230.0,233.47000099999997,229.63999900000002,232.36000099999998,222.454605,2043300,1.9873041961296944
22,2017-06-12,231.99000499999997,232.36000099999998,230.100006,230.770004,220.932358,1945600,2.0068899639140274
23,2017-06-13,230.350006,231.419998,229.22000099999997,230.789993,220.95150800000002,1511200,1.9999133887923815
24,2017-06-14,231.36000099999998,234.0,230.13000499999998,233.039993,223.10557599999999,2192700,1.990345004859316
25,2017-06-15,232.11999500000002,235.479996,232.11999500000002,234.75999500000003,224.75227400000003,2062300,1.9926733598712165
26,2017-06-16,234.57000699999998,236.059998,234.36999500000002,235.49000499999997,225.451157,2228700,1.996900038284003
27,2017-06-19,236.559998,240.11000099999998,235.770004,237.669998,227.538223,2555000,1.9908276475013895
28,2017-06-20,237.350006,240.13999900000002,237.210007,238.63000499999998,228.45730600000002,1847600,1.9959770063282696
29,2017-06-21,238.91000400000001,244.690002,238.479996,244.38999900000002,233.971756,2646400,1.9764311386571918
