,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,Open,High,Low,Close,Adj Close,Volume,gainORloss
0,0,0,0,2018-04-09,81.870003,82.720001,80.25,80.860001,76.981026,5267200,0.0
1,1,1,1,2018-04-16,82.0,84.58000200000002,81.849998,83.66999799999998,79.656204,4977200,1.966415715702539
2,2,2,2,2018-04-23,83.639999,86.989998,83.18,86.779999,82.61702,3524400,1.9641622374298482
3,3,3,3,2018-04-30,86.910004,87.190002,84.110001,85.720001,81.60788000000002,3896500,2.0123658188011455
4,4,4,4,2018-05-07,85.800003,85.800003,82.449997,83.480003,79.475334,3219000,2.0268327493950853
5,5,5,5,2018-05-14,83.480003,83.83000200000002,79.93,80.449997,77.01168100000002,3825500,2.037663220795397
6,6,6,6,2018-05-21,80.519997,83.209999,80.050003,82.989998,79.443138,4077900,1.969393890092635
7,7,7,7,2018-05-28,82.970001,84.68,82.0,82.129997,78.619888,3289100,2.0104712167467875
8,8,8,8,2018-06-04,82.220001,82.599998,78.639999,79.279999,75.891693,4894000,2.0359485120578773
9,9,9,9,2018-06-11,79.129997,81.139999,77.730003,81.050003,77.58606,6175200,1.9781615800803858
10,10,10,10,2018-06-18,80.839996,83.589996,80.839996,83.41999799999998,79.854752,4486300,1.9715896061277778
11,11,11,11,2018-06-25,83.650002,86.57,83.33000200000002,85.379997,81.731003,4699000,1.977043815075327
12,12,12,12,2018-07-02,85.589996,88.760002,85.300003,88.480003,84.698502,2301900,1.9649637670107225
13,13,13,13,2018-07-09,88.66999799999998,88.66999799999998,84.220001,87.699997,83.951836,3465300,2.0088940253897616
14,14,14,14,2018-07-16,87.699997,88.730003,86.879997,87.550003,83.808258,3389000,2.0017132380909226
15,15,15,15,2018-07-23,87.730003,88.949997,86.040001,88.360001,84.583626,2108100,1.9908329788271508
16,16,16,16,2018-07-30,88.309998,88.809998,86.33000200000002,88.050003,84.28688000000002,3232300,2.003520704025416
17,17,17,17,2018-08-06,88.480003,88.800003,87.239998,87.639999,83.894402,2083600,2.004678274813764
18,18,18,18,2018-08-13,87.839996,89.93,87.209999,89.489998,86.109978,2923100,1.9793273098519903
19,19,19,19,2018-08-20,89.790001,89.959999,87.900002,88.849998,85.49413299999998,2179400,2.0072031515408697
20,20,20,20,2018-08-27,88.949997,89.139999,87.010002,87.529999,84.223984,3452300,2.015080532561185
21,21,21,21,2018-09-03,87.32,89.779999,87.32,88.220001,84.88793199999998,3386000,1.9921786217164066
22,22,22,22,2018-09-10,88.690002,89.43,87.849998,89.239998,85.869415,3530700,1.9885701812767855
23,23,23,23,2018-09-17,89.529999,89.75,86.900002,88.599998,85.253571,4813800,2.0072234764610264
24,24,24,24,2018-09-24,88.510002,88.839996,85.879997,87.970001,84.647377,3740000,2.0071614981566275
25,25,25,25,2018-10-01,87.879997,89.449997,86.760002,89.040001,85.676956,2830600,1.9879829291556272
26,26,26,26,2018-10-08,89.230003,91.959999,86.879997,87.730003,84.41643499999998,4572200,2.0149321549664143
27,27,27,27,2018-10-15,87.75,92.370003,87.58000200000002,91.940002,88.467438,3751200,1.9542092787859628
28,28,28,28,2018-10-22,92.0,92.790001,87.449997,88.230003,84.897545,5411500,2.0420491768542726
29,29,29,29,2018-10-29,88.58000200000002,90.239998,86.599998,87.379997,84.07965899999998,5009000,2.0097276954587215
30,30,30,30,2018-11-05,87.58000200000002,90.360001,87.5,89.610001,86.225441,3517400,1.975114340195131
31,31,31,31,2018-11-12,89.480003,93.550003,89.230003,93.25,90.183418,3960800,1.9609651581769438
32,32,32,32,2018-11-19,93.480003,94.449997,91.120003,92.099998,89.071236,2722900,2.0124864497825503
33,33,33,33,2018-11-26,92.099998,95.410004,91.400002,95.410004,92.272392,6353700,1.9653075583143251
