,Date,Open,High,Low,Close,Adj Close,Volume,gainORloss
0,2017-12-01,320.700012,335.799988,311.75,318.570007,318.570007,21076300,0.0
1,2018-01-01,321.149994,370.570007,318.329987,347.809998,347.809998,27677000,191.59311372066998
2,2018-02-01,348.179993,352.380005,283.97000099999997,288.98999,288.98999,37925200,220.3536489274248
3,2018-03-01,288.109985,292.299988,259.76001,273.820007,273.820007,36663800,205.5401295055843
4,2018-04-01,272.019989,280.309998,249.169998,273.600006,273.600006,38289300,200.08040972045882
5,2018-05-01,274.890015,301.22000099999997,264.02999900000003,293.959991,293.959991,38099500,193.07389249443816
6,2018-06-01,294.940002,310.910004,283.23999,290.23999,290.23999,29903700,201.28169829388432
7,2018-07-01,290.299988,388.670013,288.130005,334.369995,334.369995,56967600,186.8020439453606
8,2018-08-01,335.839996,355.940002,334.380005,353.48999,353.48999,23560500,194.59107880254263
9,2018-09-01,353.850006,357.5,332.480011,353.309998,353.309998,23391400,200.05094449662306
10,2018-10-01,355.299988,358.410004,288.339996,304.269989,304.269989,33586600,216.11726781243618
11,2018-11-01,304.429993,333.769989,304.269989,333.72000099999997,333.72000099999997,23347300,191.17523315601335
12,2018-12-01,335.0,338.72000099999997,278.459991,300.920013,300.920013,28348500,210.89990249335793
13,2019-01-01,296.839996,344.0,296.540009,333.77999900000003,333.77999900000003,27412700,190.15519620754745
14,2019-02-01,333.75,338.869995,305.450012,328.01001,328.01001,22281000,201.75908930340265
15,2019-03-01,331.290009,336.570007,216.11999500000002,236.38000499999998,236.38000499999998,69734400,238.76385610534192
16,2019-04-01,239.07000699999998,244.080002,221.52999900000003,229.24000499999997,229.24000499999997,52954300,203.1146396110051
17,2019-05-01,228.97000099999997,238.169998,219.19999700000002,219.289993,219.289993,41142300,204.53737622217898
18,2019-06-01,220.309998,245.350006,219.50999500000003,233.86999500000002,233.86999500000002,35401400,193.7657663181632
19,2019-07-01,236.58999599999999,246.99000499999997,227.190002,237.82000699999998,237.82000699999998,29324600,198.33907497950753
20,2019-08-01,238.75999500000003,245.30000299999998,217.899994,219.75,219.75,26242700,208.22298384527872
21,2019-09-01,218.149994,242.710007,215.77999900000003,232.82000699999998,232.82000699999998,31444400,194.38621827719473
22,2019-10-01,232.75999500000003,318.0,219.69999700000002,298.709991,298.709991,69730600,177.94182116928255
23,2019-11-01,299.790009,307.350006,271.480011,299.809998,299.809998,34259700,199.63309862668422
24,2019-12-01,292.350006,309.059998,275.040009,296.730011,296.730011,37014700,201.03797623624936
25,2020-01-01,299.059998,306.350006,267.589996,268.850006,268.850006,31459000,210.37009647676928
26,2020-02-01,270.609985,285.600006,269.76001,283.290009,283.290009,2942200,194.90274893527925
27,2020-02-04,276.399994,285.600006,275.940002,283.290009,283.290009,1684515,200.0
